VendaID,ProdutoID,ValorVenda,DataVenda,Localizacao,ClienteID,Nome,Idade,PreferenciaProduto
766,176,3.2,2024-03-31,Duarte,907,Dr. Rhavi Viana,35,Livros
767,197,74.45,2023-10-30,Albuquerque Grande,767,Clarice Porto,47,Eletrônicos
768,145,48.94,2024-03-09,Duarte,574,Léo Correia,41,Jogos
768,145,48.94,2024-03-09,Duarte,581,Giovanna Alves,79,Roupas
768,145,48.94,2024-03-09,Duarte,766,Luiz Fernando Andrade,36,Eletrodomésticos
768,145,48.94,2024-03-09,Duarte,768,Daniela Cardoso,19,Livros
768,145,48.94,2024-03-09,Duarte,907,Dr. Rhavi Viana,35,Livros
769,101,66.82,2023-12-05,Monteiro das Flores,769,José Miguel da Mota,70,Livros
770,103,90.85,2024-05-01,Caldeira das Flores,770,Rebeca da Rosa,42,Roupas
771,130,33.89,2024-01-21,Gonçalves da Serra,771,Fernando Campos,23,Livros
772,190,9.44,2024-05-08,da Costa,113,João Lucas Aparecida,55,Livros
772,190,9.44,2024-05-08,da Costa,486,Yasmin Vargas,61,Livros
772,190,9.44,2024-05-08,da Costa,746,Larissa Nascimento,36,Eletrônicos
772,190,9.44,2024-05-08,da Costa,772,Joaquim Nogueira,26,Eletrodomésticos
772,190,9.44,2024-05-08,da Costa,888,Thomas Guerra,76,Eletrônicos
773,144,64.86,2023-12-17,Viana da Prata,773,Bella Pacheco,64,Livros
774,180,59.49,2024-09-12,Fonseca,224,Lunna Costa,49,Eletrodomésticos
774,180,59.49,2024-09-12,Fonseca,227,Gael Henrique Abreu,57,Jogos
774,180,59.49,2024-09-12,Fonseca,312,Luara Albuquerque,55,Jogos
774,180,59.49,2024-09-12,Fonseca,545,Esther Carvalho,53,Eletrodomésticos
774,180,59.49,2024-09-12,Fonseca,774,Oliver Cirino,28,Eletrodomésticos
774,180,59.49,2024-09-12,Fonseca,792,Sr. Dom Andrade,32,Jogos
775,163,76.77,2024-10-01,Aragão,103,Maria Helena Aparecida,49,Eletrônicos
775,163,76.77,2024-10-01,Aragão,345,Raul Lopes,36,Eletrônicos
775,163,76.77,2024-10-01,Aragão,520,Ryan das Neves,26,Livros
775,163,76.77,2024-10-01,Aragão,608,Maria Julia Leão,22,Eletrodomésticos
775,163,76.77,2024-10-01,Aragão,775,Sr. Ravi da Costa,79,Livros
775,163,76.77,2024-10-01,Aragão,978,Lorenzo Siqueira,80,Livros
776,139,17.92,2023-11-24,Sousa,131,Ana Costela,58,Livros
776,139,17.92,2023-11-24,Sousa,255,Matteo Farias,67,Eletrônicos
776,139,17.92,2023-11-24,Sousa,682,Pedro Henrique Peixoto,23,Roupas
776,139,17.92,2023-11-24,Sousa,776,João Pedro Aragão,52,Jogos
776,139,17.92,2023-11-24,Sousa,782,Maria Sophia Leão,20,Eletrônicos
777,117,99.51,2024-02-08,da Luz,421,Dr. Noah Aparecida,65,Jogos
777,117,99.51,2024-02-08,da Luz,777,Paulo Santos,58,Jogos
778,150,62.39,2024-07-03,Rodrigues da Praia,778,Rebeca Rodrigues,48,Eletrônicos
779,130,79.49,2023-10-11,Novais,26,Maria Clara Nascimento,64,Eletrônicos
779,130,79.49,2023-10-11,Novais,751,Dra. Heloisa Cunha,59,Eletrodomésticos
779,130,79.49,2023-10-11,Novais,779,Esther Oliveira,19,Livros
780,133,54.84,2024-05-02,Cunha,218,Alícia Abreu,49,Eletrodomésticos
780,133,54.84,2024-05-02,Cunha,258,Julia Martins,79,Eletrodomésticos
780,133,54.84,2024-05-02,Cunha,304,Luiz Gustavo Teixeira,67,Roupas
780,133,54.84,2024-05-02,Cunha,435,Catarina Siqueira,76,Roupas
780,133,54.84,2024-05-02,Cunha,566,Sr. Bernardo Jesus,76,Eletrônicos
780,133,54.84,2024-05-02,Cunha,780,Josué Moreira,43,Eletrônicos
780,133,54.84,2024-05-02,Cunha,966,Maria Julia Pinto,50,Eletrodomésticos
781,175,69.33,2024-02-13,Porto Verde,781,João Gabriel Garcia,54,Roupas
782,106,4.33,2024-07-17,Sousa,131,Ana Costela,58,Livros
782,106,4.33,2024-07-17,Sousa,255,Matteo Farias,67,Eletrônicos
782,106,4.33,2024-07-17,Sousa,682,Pedro Henrique Peixoto,23,Roupas
782,106,4.33,2024-07-17,Sousa,776,João Pedro Aragão,52,Jogos
782,106,4.33,2024-07-17,Sousa,782,Maria Sophia Leão,20,Eletrônicos
783,104,11.81,2023-12-16,Porto dos Dourados,783,Pedro Henrique Martins,33,Eletrodomésticos
784,164,46.28,2024-01-27,Castro Grande,541,Sabrina Costa,44,Livros
784,164,46.28,2024-01-27,Castro Grande,784,Srta. Anna Liz da Paz,37,Eletrodomésticos
785,148,79.31,2024-09-24,da Paz de Sá,785,Caleb Camargo,59,Livros
786,139,57.21,2024-07-17,Sampaio das Flores,786,Maitê Montenegro,26,Jogos
787,192,19.2,2024-08-14,Brito de Vasconcelos,787,Letícia Camargo,80,Roupas
788,108,45.09,2024-05-24,da Mota,80,Nicole Souza,18,Jogos
788,108,45.09,2024-05-24,da Mota,114,Sr. Pedro da Mota,72,Eletrodomésticos
788,108,45.09,2024-05-24,da Mota,174,Otto Barros,28,Jogos
788,108,45.09,2024-05-24,da Mota,266,Ana Lívia Fogaça,32,Eletrônicos
788,108,45.09,2024-05-24,da Mota,368,Benjamim Gonçalves,18,Eletrônicos
788,108,45.09,2024-05-24,da Mota,488,Henry Montenegro,43,Eletrônicos
788,108,45.09,2024-05-24,da Mota,508,Carlos Eduardo Martins,59,Eletrodomésticos
788,108,45.09,2024-05-24,da Mota,546,Liam Pinto,62,Livros
788,108,45.09,2024-05-24,da Mota,650,Dr. Marcelo Gonçalves,33,Jogos
788,108,45.09,2024-05-24,da Mota,788,Ester da Paz,40,Roupas
788,108,45.09,2024-05-24,da Mota,797,Sr. Theo Abreu,18,Eletrodomésticos
788,108,45.09,2024-05-24,da Mota,986,Daniel Moura,63,Eletrônicos
789,107,97.17,2023-12-12,Campos,124,Nathan Lopes,27,Jogos
789,107,97.17,2023-12-12,Campos,789,Juliana Vieira,39,Livros
789,107,97.17,2023-12-12,Campos,843,Léo Moreira,36,Eletrodomésticos
789,107,97.17,2023-12-12,Campos,957,Luigi Sá,45,Jogos
790,181,77.78,2024-03-22,Ferreira,790,Ana Vitória Gonçalves,33,Eletrônicos
791,135,53.16,2024-04-14,Melo,496,Sr. João Miguel Dias,38,Jogos
791,135,53.16,2024-04-14,Melo,791,Esther Santos,61,Eletrônicos
792,200,54.68,2024-08-06,Fonseca,224,Lunna Costa,49,Eletrodomésticos
792,200,54.68,2024-08-06,Fonseca,227,Gael Henrique Abreu,57,Jogos
792,200,54.68,2024-08-06,Fonseca,312,Luara Albuquerque,55,Jogos
792,200,54.68,2024-08-06,Fonseca,545,Esther Carvalho,53,Eletrodomésticos
792,200,54.68,2024-08-06,Fonseca,774,Oliver Cirino,28,Eletrodomésticos
792,200,54.68,2024-08-06,Fonseca,792,Sr. Dom Andrade,32,Jogos
793,144,10.99,2024-08-09,Lima de Minas,793,Dr. Enzo Caldeira,63,Roupas
794,178,7.43,2024-02-01,Peixoto de Goiás,794,Milena Machado,73,Roupas
795,182,39.9,2024-03-16,da Mota das Flores,795,Sra. Ana Julia Costa,76,Jogos
796,148,63.51,2024-02-23,Cirino do Sul,796,Antonella Cavalcante,70,Eletrônicos
797,122,17.21,2024-05-14,da Mota,80,Nicole Souza,18,Jogos
797,122,17.21,2024-05-14,da Mota,114,Sr. Pedro da Mota,72,Eletrodomésticos
797,122,17.21,2024-05-14,da Mota,174,Otto Barros,28,Jogos
797,122,17.21,2024-05-14,da Mota,266,Ana Lívia Fogaça,32,Eletrônicos
797,122,17.21,2024-05-14,da Mota,368,Benjamim Gonçalves,18,Eletrônicos
797,122,17.21,2024-05-14,da Mota,488,Henry Montenegro,43,Eletrônicos
797,122,17.21,2024-05-14,da Mota,508,Carlos Eduardo Martins,59,Eletrodomésticos
797,122,17.21,2024-05-14,da Mota,546,Liam Pinto,62,Livros
797,122,17.21,2024-05-14,da Mota,650,Dr. Marcelo Gonçalves,33,Jogos
797,122,17.21,2024-05-14,da Mota,788,Ester da Paz,40,Roupas
797,122,17.21,2024-05-14,da Mota,797,Sr. Theo Abreu,18,Eletrodomésticos
797,122,17.21,2024-05-14,da Mota,986,Daniel Moura,63,Eletrônicos
798,190,95.38,2024-02-12,Guerra,20,Luiz Otávio Teixeira,75,Roupas
798,190,95.38,2024-02-12,Guerra,280,Srta. Maria Teixeira,47,Roupas
798,190,95.38,2024-02-12,Guerra,308,Luiz Felipe Ramos,71,Jogos
798,190,95.38,2024-02-12,Guerra,455,Luiz Felipe Sales,47,Eletrodomésticos
798,190,95.38,2024-02-12,Guerra,500,Alícia Pires,50,Eletrônicos
798,190,95.38,2024-02-12,Guerra,562,Gustavo Henrique Almeida,75,Roupas
798,190,95.38,2024-02-12,Guerra,597,Guilherme Nunes,74,Roupas
798,190,95.38,2024-02-12,Guerra,716,Letícia Melo,33,Eletrônicos
798,190,95.38,2024-02-12,Guerra,798,João Lucas da Cruz,41,Eletrodomésticos
799,117,67.23,2023-12-02,Porto,78,Diego Teixeira,31,Roupas
799,117,67.23,2023-12-02,Porto,372,Zoe Fernandes,23,Eletrônicos
799,117,67.23,2023-12-02,Porto,573,Yasmin Montenegro,24,Jogos
799,117,67.23,2023-12-02,Porto,721,Davi Miguel Correia,33,Eletrodomésticos
799,117,67.23,2023-12-02,Porto,799,Davi Aparecida,47,Eletrônicos
799,117,67.23,2023-12-02,Porto,963,Jade Garcia,70,Eletrônicos
800,128,12.63,2023-10-17,Câmara do Amparo,800,Alana da Cruz,68,Eletrônicos
801,125,32.21,2023-12-15,da Cunha,516,Dr. Lorenzo Campos,80,Jogos
801,125,32.21,2023-12-15,da Cunha,801,Gael Henrique Barbosa,36,Jogos
802,164,77.07,2023-11-17,Pires das Flores,802,Gustavo Henrique Macedo,46,Eletrônicos
803,139,78.78,2024-09-12,da Rocha,300,Gustavo Monteiro,68,Roupas
803,139,78.78,2024-09-12,da Rocha,376,Maria Sophia Rezende,28,Roupas
803,139,78.78,2024-09-12,da Rocha,711,Srta. Rafaela Cirino,54,Roupas
803,139,78.78,2024-09-12,da Rocha,803,Ana Sophia Alves,64,Eletrodomésticos
803,139,78.78,2024-09-12,da Rocha,815,Antônio da Mata,45,Roupas
804,117,80.15,2023-11-16,Nunes do Oeste,804,Manuela Moura,53,Eletrodomésticos
805,170,44.42,2023-10-26,Pacheco,367,Calebe Cirino,30,Eletrodomésticos
805,170,44.42,2023-10-26,Pacheco,641,João Lucas Pacheco,56,Livros
805,170,44.42,2023-10-26,Pacheco,805,Sra. Rebeca da Cruz,43,Eletrodomésticos
805,170,44.42,2023-10-26,Pacheco,973,Gael Henrique Macedo,24,Eletrônicos
806,106,47.65,2023-10-27,Alves,33,Alícia da Mata,59,Eletrônicos
806,106,47.65,2023-10-27,Alves,219,Ana Cecília das Neves,67,Eletrodomésticos
806,106,47.65,2023-10-27,Alves,637,Esther Fogaça,57,Livros
806,106,47.65,2023-10-27,Alves,806,Leandro Guerra,27,Eletrodomésticos
807,137,18.52,2024-09-22,Nunes,314,Maria Helena Carvalho,58,Eletrodomésticos
807,137,18.52,2024-09-22,Nunes,324,Olívia Sales,80,Roupas
807,137,18.52,2024-09-22,Nunes,457,João Vitor Cavalcante,47,Livros
807,137,18.52,2024-09-22,Nunes,593,Carolina Rezende,57,Roupas
807,137,18.52,2024-09-22,Nunes,807,Vicente Viana,39,Roupas
807,137,18.52,2024-09-22,Nunes,897,Alexandre Rodrigues,72,Livros
807,137,18.52,2024-09-22,Nunes,947,Mariana Martins,40,Livros
808,176,79.87,2024-05-10,Novaes,170,Emanuelly Cunha,41,Eletrônicos
808,176,79.87,2024-05-10,Novaes,338,Josué Camargo,33,Livros
808,176,79.87,2024-05-10,Novaes,396,Dra. Agatha da Cunha,58,Livros
808,176,79.87,2024-05-10,Novaes,404,Dra. Juliana Aragão,80,Jogos
808,176,79.87,2024-05-10,Novaes,714,Dante Andrade,54,Livros
808,176,79.87,2024-05-10,Novaes,808,Mariana Novaes,54,Jogos
809,104,55.71,2024-02-06,Pinto,84,Carlos Eduardo Vieira,55,Jogos
809,104,55.71,2024-02-06,Pinto,325,Felipe Azevedo,69,Eletrodomésticos
809,104,55.71,2024-02-06,Pinto,553,Cecilia Sousa,38,Eletrodomésticos
809,104,55.71,2024-02-06,Pinto,615,Maria Vitória Castro,45,Livros
809,104,55.71,2024-02-06,Pinto,809,Nicole Ribeiro,18,Roupas
810,127,31.75,2024-06-20,Lopes,160,Isaac Carvalho,41,Eletrônicos
810,127,31.75,2024-06-20,Lopes,417,Catarina Azevedo,24,Jogos
810,127,31.75,2024-06-20,Lopes,475,Matheus Moraes,47,Roupas
810,127,31.75,2024-06-20,Lopes,503,Rafael Pimenta,77,Jogos
810,127,31.75,2024-06-20,Lopes,810,Samuel Moura,44,Roupas
811,180,49.84,2023-11-05,da Paz de Goiás,207,Matteo Cunha,20,Eletrônicos
811,180,49.84,2023-11-05,da Paz de Goiás,811,Anna Liz da Rosa,49,Eletrônicos
812,154,42.7,2024-09-24,Cassiano Verde,812,Murilo Marques,53,Eletrodomésticos
813,149,44.14,2024-01-05,Câmara,334,Ester Moraes,56,Eletrônicos
813,149,44.14,2024-01-05,Câmara,813,Maria Julia Gonçalves,36,Jogos
813,149,44.14,2024-01-05,Câmara,982,Bella Pereira,30,Eletrônicos
814,185,43.95,2024-06-30,Pereira,24,Sr. Lucas Viana,74,Eletrônicos
814,185,43.95,2024-06-30,Pereira,297,Sra. Ana Júlia Monteiro,54,Livros
814,185,43.95,2024-06-30,Pereira,349,Luiz Fernando Teixeira,55,Roupas
814,185,43.95,2024-06-30,Pereira,465,Srta. Laura Monteiro,53,Livros
814,185,43.95,2024-06-30,Pereira,558,Maria Pires,76,Livros
814,185,43.95,2024-06-30,Pereira,814,Joaquim Rios,64,Jogos
814,185,43.95,2024-06-30,Pereira,923,Luana Fogaça,69,Eletrodomésticos
815,138,60.84,2024-01-14,da Rocha,300,Gustavo Monteiro,68,Roupas
815,138,60.84,2024-01-14,da Rocha,376,Maria Sophia Rezende,28,Roupas
815,138,60.84,2024-01-14,da Rocha,711,Srta. Rafaela Cirino,54,Roupas
815,138,60.84,2024-01-14,da Rocha,803,Ana Sophia Alves,64,Eletrodomésticos
815,138,60.84,2024-01-14,da Rocha,815,Antônio da Mata,45,Roupas
816,134,72.31,2024-05-26,Nascimento Alegre,816,Yuri da Cunha,62,Eletrodomésticos
817,199,95.33,2024-05-09,Cavalcanti do Galho,817,Liz Rocha,42,Livros
818,148,15.29,2023-11-19,Montenegro de Câmara,818,Rodrigo Moreira,55,Roupas
819,137,31.61,2024-08-08,Caldeira,366,Isabella Mendonça,79,Eletrodomésticos
819,137,31.61,2024-08-08,Caldeira,819,Asafe da Rosa,74,Livros
820,194,93.51,2023-11-07,Guerra do Amparo,820,Erick Gomes,69,Livros
821,189,21.8,2024-08-04,Moreira,145,José Miguel Camargo,45,Eletrodomésticos
821,189,21.8,2024-08-04,Moreira,468,Maria Albuquerque,75,Eletrônicos
821,189,21.8,2024-08-04,Moreira,821,Ana Julia Freitas,28,Eletrodomésticos
822,175,43.15,2024-04-08,Marques,100,Clarice Melo,57,Eletrodomésticos
822,175,43.15,2024-04-08,Marques,137,Isabelly Marques,79,Eletrônicos
822,175,43.15,2024-04-08,Marques,389,Davi Lucas Sampaio,38,Livros
822,175,43.15,2024-04-08,Marques,428,Davi Lucas Mendes,45,Roupas
822,175,43.15,2024-04-08,Marques,679,Sr. Luiz Otávio das Neves,20,Roupas
822,175,43.15,2024-04-08,Marques,747,Ravi Lucca Ramos,21,Livros
822,175,43.15,2024-04-08,Marques,822,Sophie Teixeira,74,Eletrônicos
823,162,52.89,2024-01-16,Gonçalves de da Cruz,823,Yan Teixeira,48,Roupas
824,101,71.7,2024-05-04,Dias,135,Fernanda Santos,46,Roupas
824,101,71.7,2024-05-04,Dias,390,Alice Jesus,76,Eletrônicos
824,101,71.7,2024-05-04,Dias,478,Lavínia Guerra,26,Livros
824,101,71.7,2024-05-04,Dias,754,Caleb Marques,62,Livros
824,101,71.7,2024-05-04,Dias,824,Maitê Rezende,59,Eletrodomésticos
824,101,71.7,2024-05-04,Dias,895,Lucas Gabriel Nascimento,61,Jogos
824,101,71.7,2024-05-04,Dias,937,Marcelo Garcia,40,Jogos
825,179,78.02,2024-05-04,Dias de Minas,825,Vitor Hugo Vargas,51,Eletrônicos
826,150,56.43,2024-08-18,Rios da Mata,826,Otto Ferreira,38,Livros
827,119,79.11,2024-05-24,da Mota da Serra,827,Levi da Conceição,61,Eletrodomésticos
828,179,42.1,2024-05-23,Rocha do Oeste,828,Nicolas da Conceição,19,Eletrônicos
829,148,91.87,2024-07-04,Azevedo,177,Thiago Nascimento,77,Livros
829,148,91.87,2024-07-04,Azevedo,222,Bárbara Pinto,30,Eletrônicos
829,148,91.87,2024-07-04,Azevedo,231,Cecília Moura,23,Eletrônicos
829,148,91.87,2024-07-04,Azevedo,375,Rafael Correia,50,Livros
829,148,91.87,2024-07-04,Azevedo,440,Srta. Maria Alice da Cruz,70,Eletrodomésticos
829,148,91.87,2024-07-04,Azevedo,628,Léo Dias,43,Roupas
829,148,91.87,2024-07-04,Azevedo,657,Ravi da Rocha,34,Eletrônicos
829,148,91.87,2024-07-04,Azevedo,829,Srta. Ester Pereira,79,Roupas
830,191,37.5,2024-05-27,Rocha,94,Daniela Peixoto,29,Jogos
830,191,37.5,2024-05-27,Rocha,164,Srta. Maria Cecília Rezende,72,Livros
830,191,37.5,2024-05-27,Rocha,173,Breno Sousa,68,Eletrodomésticos
830,191,37.5,2024-05-27,Rocha,830,Carlos Eduardo Campos,37,Eletrônicos
831,105,43.44,2024-05-27,Marques do Sul,831,Heitor Pimenta,20,Jogos
832,118,38.62,2024-08-19,Farias de da Mota,832,Ana Carolina Vieira,39,Jogos
833,196,1.67,2024-03-14,Alves Grande,833,Srta. Clara Rodrigues,45,Eletrodomésticos
834,146,91.3,2024-08-04,Fernandes,265,Stella Gonçalves,18,Jogos
834,146,91.3,2024-08-04,Fernandes,270,Giovanna Silveira,26,Eletrônicos
834,146,91.3,2024-08-04,Fernandes,273,Rafaela Cavalcanti,41,Jogos
834,146,91.3,2024-08-04,Fernandes,613,Cauã Nascimento,68,Jogos
834,146,91.3,2024-08-04,Fernandes,713,André Brito,75,Eletrônicos
834,146,91.3,2024-08-04,Fernandes,834,Léo Duarte,41,Eletrônicos
834,146,91.3,2024-08-04,Fernandes,998,Rebeca Siqueira,30,Eletrônicos
835,126,52.78,2023-10-14,Guerra da Prata,141,Antony Machado,58,Eletrodomésticos
835,126,52.78,2023-10-14,Guerra da Prata,835,Maria Julia Castro,34,Livros
836,177,16.2,2024-07-22,Pastor do Campo,836,Dra. Eloah Ferreira,46,Livros
836,177,16.2,2024-07-22,Pastor do Campo,890,Maria Júlia Sampaio,66,Jogos
837,134,58.57,2023-11-23,Mendonça,27,Aylla Fonseca,45,Eletrônicos
837,134,58.57,2023-11-23,Mendonça,221,Dr. João Miguel Ribeiro,65,Eletrodomésticos
837,134,58.57,2023-11-23,Mendonça,307,Júlia Correia,29,Livros
837,134,58.57,2023-11-23,Mendonça,358,Pedro Henrique Macedo,78,Eletrodomésticos
837,134,58.57,2023-11-23,Mendonça,837,Pietra Azevedo,27,Roupas
838,188,94.18,2024-05-12,Siqueira,38,Sra. Ayla Souza,67,Eletrônicos
838,188,94.18,2024-05-12,Siqueira,123,Bruna Azevedo,75,Jogos
838,188,94.18,2024-05-12,Siqueira,199,Yago Araújo,47,Roupas
838,188,94.18,2024-05-12,Siqueira,353,Eduardo Martins,26,Eletrônicos
838,188,94.18,2024-05-12,Siqueira,838,Yan da Conceição,36,Eletrodomésticos
838,188,94.18,2024-05-12,Siqueira,977,Erick Fogaça,30,Livros
839,150,63.54,2024-08-21,Dias da Praia,839,Luiz Gustavo Pacheco,55,Livros
840,143,89.63,2024-04-08,Monteiro da Praia,840,Benjamin Santos,29,Livros
841,158,31.17,2024-01-15,Rios,196,Luan Cardoso,75,Livros
841,158,31.17,2024-01-15,Rios,380,Rebeca Aparecida,55,Eletrodomésticos
841,158,31.17,2024-01-15,Rios,439,Luísa Casa Grande,72,Eletrodomésticos
841,158,31.17,2024-01-15,Rios,702,Sophia Barbosa,80,Eletrônicos
841,158,31.17,2024-01-15,Rios,735,Natália das Neves,39,Jogos
841,158,31.17,2024-01-15,Rios,841,Gustavo Fonseca,60,Eletrodomésticos
841,158,31.17,2024-01-15,Rios,861,Helena Sousa,41,Jogos
841,158,31.17,2024-01-15,Rios,931,Letícia Sá,48,Jogos
842,129,6.64,2024-07-15,Novais do Norte,842,Srta. Maria Alice Sales,78,Livros
843,172,18.95,2024-04-19,Campos,124,Nathan Lopes,27,Jogos
843,172,18.95,2024-04-19,Campos,789,Juliana Vieira,39,Livros
843,172,18.95,2024-04-19,Campos,843,Léo Moreira,36,Eletrodomésticos
843,172,18.95,2024-04-19,Campos,957,Luigi Sá,45,Jogos
844,104,95.61,2023-11-20,da Mata,133,Alana Casa Grande,80,Livros
844,104,95.61,2023-11-20,da Mata,276,Melissa Silva,21,Roupas
844,104,95.61,2023-11-20,da Mata,342,Raul Gomes,80,Roupas
844,104,95.61,2023-11-20,da Mata,438,Amanda Ribeiro,27,Roupas
844,104,95.61,2023-11-20,da Mata,504,Vicente Garcia,20,Roupas
844,104,95.61,2023-11-20,da Mata,703,Felipe Gomes,56,Jogos
844,104,95.61,2023-11-20,da Mata,844,Fernando da Luz,38,Jogos
845,175,55.05,2024-08-30,Teixeira,154,Gustavo Camargo,80,Jogos
845,175,55.05,2024-08-30,Teixeira,275,Alice Montenegro,70,Roupas
845,175,55.05,2024-08-30,Teixeira,418,Renan Jesus,31,Livros
845,175,55.05,2024-08-30,Teixeira,568,Henrique Oliveira,64,Eletrodomésticos
845,175,55.05,2024-08-30,Teixeira,667,Lorenzo Cardoso,18,Jogos
845,175,55.05,2024-08-30,Teixeira,845,Esther Silveira,31,Eletrônicos
845,175,55.05,2024-08-30,Teixeira,929,Nicolas Araújo,31,Eletrônicos
846,195,15.44,2024-07-13,Vieira do Sul,846,Srta. Fernanda Campos,49,Eletrônicos
847,137,29.82,2023-12-29,Cirino de Minas,443,Cauê Nascimento,70,Eletrodomésticos
847,137,29.82,2023-12-29,Cirino de Minas,725,Srta. Sara Rezende,66,Eletrônicos
847,137,29.82,2023-12-29,Cirino de Minas,847,Juan Souza,79,Roupas
848,134,88.7,2024-07-30,da Paz,359,Sr. Gael Henrique Pires,39,Jogos
848,134,88.7,2024-07-30,da Paz,848,Maria Liz Novais,31,Roupas
849,181,69.24,2023-10-31,Vasconcelos Grande,849,Laís Sá,51,Roupas
850,127,97.89,2023-12-26,Montenegro,70,Davi Lucca Sampaio,29,Eletrônicos
850,127,97.89,2023-12-26,Montenegro,302,Antony das Neves,51,Eletrônicos
850,127,97.89,2023-12-26,Montenegro,501,Daniela da Mata,64,Jogos
850,127,97.89,2023-12-26,Montenegro,850,Léo Cavalcante,35,Livros
850,127,97.89,2023-12-26,Montenegro,968,Gabriel Pastor,49,Livros
851,157,13.87,2024-01-10,Sampaio do Amparo,851,Dra. Sara Campos,69,Eletrodomésticos
852,157,18.17,2024-08-20,Montenegro Paulista,852,Isabelly Almeida,65,Roupas
853,146,39.22,2024-03-21,Martins,159,Arthur Gabriel Castro,28,Eletrônicos
853,146,39.22,2024-03-21,Martins,278,Fernanda Borges,49,Eletrodomésticos
853,146,39.22,2024-03-21,Martins,337,Sra. Sarah Nogueira,42,Jogos
853,146,39.22,2024-03-21,Martins,433,Alícia Freitas,42,Jogos
853,146,39.22,2024-03-21,Martins,537,Leonardo Castro,71,Livros
853,146,39.22,2024-03-21,Martins,623,Alícia Pereira,61,Jogos
853,146,39.22,2024-03-21,Martins,756,Luiz Henrique Borges,60,Eletrônicos
853,146,39.22,2024-03-21,Martins,853,Manuela Lopes,18,Livros
853,146,39.22,2024-03-21,Martins,934,Elisa Cavalcanti,79,Roupas
854,177,36.88,2024-05-31,Montenegro de Sales,854,Isabela Viana,42,Eletrodomésticos
855,154,73.78,2024-04-20,Peixoto,3,Davi Lucca Aparecida,31,Roupas
855,154,73.78,2024-04-20,Peixoto,37,Srta. Maria Eduarda da Cruz,55,Eletrodomésticos
855,154,73.78,2024-04-20,Peixoto,120,Rafaela Andrade,57,Eletrônicos
855,154,73.78,2024-04-20,Peixoto,482,Luan da Conceição,26,Jogos
855,154,73.78,2024-04-20,Peixoto,691,João Miguel Santos,21,Eletrodomésticos
855,154,73.78,2024-04-20,Peixoto,855,Daniela Araújo,23,Eletrônicos
856,100,95.26,2023-10-18,Carvalho do Norte,856,Arthur Miguel Moraes,24,Jogos
857,159,25.47,2024-01-08,Fonseca de Vargas,857,Henry Vargas,51,Roupas
858,190,67.2,2024-07-04,Moreira Alegre,858,Sr. Juan Viana,38,Jogos
859,156,55.46,2023-11-07,Santos,301,Joana Costela,41,Eletrodomésticos
859,156,55.46,2023-11-07,Santos,370,Calebe das Neves,62,Jogos
859,156,55.46,2023-11-07,Santos,589,Mariane Cavalcante,25,Eletrodomésticos
859,156,55.46,2023-11-07,Santos,600,Arthur Gabriel Lima,35,Roupas
859,156,55.46,2023-11-07,Santos,859,João Guilherme da Cruz,27,Jogos
859,156,55.46,2023-11-07,Santos,950,Kamilly da Conceição,57,Jogos
860,122,60.16,2024-06-17,Mendes Grande,860,João Vitor Carvalho,20,Roupas
861,125,0.6,2024-06-05,Rios,196,Luan Cardoso,75,Livros
861,125,0.6,2024-06-05,Rios,380,Rebeca Aparecida,55,Eletrodomésticos
861,125,0.6,2024-06-05,Rios,439,Luísa Casa Grande,72,Eletrodomésticos
861,125,0.6,2024-06-05,Rios,702,Sophia Barbosa,80,Eletrônicos
861,125,0.6,2024-06-05,Rios,735,Natália das Neves,39,Jogos
861,125,0.6,2024-06-05,Rios,841,Gustavo Fonseca,60,Eletrodomésticos
861,125,0.6,2024-06-05,Rios,861,Helena Sousa,41,Jogos
861,125,0.6,2024-06-05,Rios,931,Letícia Sá,48,Jogos
862,182,10.19,2023-12-09,Pinto Grande,862,Júlia Vieira,49,Roupas
863,105,94.58,2023-10-14,Sales do Amparo,863,Dr. Vinicius Sampaio,65,Roupas
864,140,28.17,2023-10-12,Borges das Flores,864,Luara da Mota,43,Eletrodomésticos
865,171,59.42,2024-01-07,Pires,865,Dr. Enzo Gabriel Abreu,71,Jogos
865,171,59.42,2024-01-07,Pires,915,Alexandre Cirino,43,Jogos
866,104,54.07,2024-05-17,Casa Grande da Serra,866,Cauê Nogueira,49,Eletrônicos
867,111,15.12,2024-04-30,Andrade,19,Dra. Luara Duarte,54,Eletrodomésticos
867,111,15.12,2024-04-30,Andrade,291,Alícia Fernandes,63,Eletrodomésticos
867,111,15.12,2024-04-30,Andrade,398,Benjamim Mendonça,56,Livros
867,111,15.12,2024-04-30,Andrade,570,Liam Pereira,40,Roupas
867,111,15.12,2024-04-30,Andrade,867,Pietro Silva,46,Jogos
867,111,15.12,2024-04-30,Andrade,989,Sr. Antony Nogueira,63,Jogos
868,154,67.35,2024-09-20,Silveira da Prata,868,Maitê da Paz,47,Jogos
869,186,44.15,2024-03-17,Camargo Alegre,869,Amanda Freitas,29,Eletrônicos
870,112,33.34,2023-10-12,Nascimento de Machado,870,Joana da Cunha,44,Livros
871,105,45.06,2024-09-12,Sampaio,49,Maria Helena Pacheco,33,Eletrodomésticos
871,105,45.06,2024-09-12,Sampaio,283,Sra. Eduarda da Rocha,62,Eletrônicos
871,105,45.06,2024-09-12,Sampaio,871,Igor Machado,27,Eletrônicos
